cle_produit,categorie,marque,gamme,cluster_segmentation
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-8g-512g-ssd-gris.html,pc_bureau,ASUS,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-5-210h-8g-512g-ssd-gris.html,pc_bureau,ASUS,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-8g-512-ssd-gris.html,pc_bureau,ASUS,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i3-13e-gen-16g-256g-ssd-gris.html,pc_bureau,ASUS,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-7-240h-8go-512go-ssd-gris.html,pc_bureau,ASUS,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i7-13e-gen-8go-512go-ssd-gris.html,pc_bureau,ASUS,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i7-13eme-gen-8g-512go-ssd-noir.html,pc_bureau,ASUS,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i7-13e-gen-8g-512go-ssd-gris.html,pc_bureau,ASUS,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-16go-512go-ssd-gris.html,pc_bureau,ASUS,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-16g-512g-ssd-gris.html,pc_bureau,ASUS,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-asus-p440vak-intel-core-5-210h-8go-512go-ssd.html,pc_bureau,ASUS,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i7-13e-gen-16go-512go-ssd-gris.html,pc_bureau,ASUS,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-24go-512go-ssd-gris.html,pc_bureau,ASUS,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-24g-512g-ssd-gris.html,pc_bureau,ASUS,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-asus-p440vak-intel-core-7-240h-8go-512go-ssd.html,pc_bureau,ASUS,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-asus-p440vak-intel-core-7-240h-8go-512go-ssd-blanc.html,pc_bureau,ASUS,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-hp-pro-mini-260-g9-i3-13e-gen-8go-256go-ssd-noir.html,pc_bureau,HP,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-hp-pro-mini-260-g9-i3-13e-gen-16go-256go-ssd-noir.html,pc_bureau,HP,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-hp-pro-tower-290-g9-i5-14e-gen-8go-512go-ssd-noir.html,pc_bureau,HP,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-hp-pro-tower-290-g9-i5-14e-gen-8g-512go-ssd-noir.html,pc_bureau,HP,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-24-cr0057nk-amd-ryzen-5-8go-512go-ssd-noir.html,pc_bureau,HP,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-proone-240-g10-ultra-5-125u-8go-512go-ssd-noir.html,pc_bureau,HP,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-proone-240-g10-ultra-5-125u-8g-512go-ssd-noir.html,pc_bureau,HP,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-ai-24-cr2012nk-ultra-5-225u-8go-512go-ssd-noir.html,pc_bureau,HP,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-ai-24-cr2023nk-ultra-5-225u-8go-512go-ssd-blanc.html,pc_bureau,HP,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-ai-24-cr2016nk-ultra-5-225u-16go-512go-ssd-blanc.html,pc_bureau,HP,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-proone-240-g10-ultra-5-125u-16go-512go-ssd-noir.html,pc_bureau,HP,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-ai-24-cr2004nk-ultra-5-225u-16go-1to-ssd-noir.html,pc_bureau,HP,Milieu de gamme,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-proone-240-g10-i3-n300-8go-256go-ssd-noir.html,pc_bureau,HP,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-proone-240-g10-ultra-7-155u-16g-512go-ssd-noir.html,pc_bureau,HP,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-proone-240-g10-i3-n300-16go-256go-ssd-noir.html,pc_bureau,HP,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-proone-240-g10-ultra-7-155u-16go-512go-ssd-noir.html,pc_bureau,HP,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-ai-24-cr2013nk-ultra-7-255u-16go-512go-ssd-blanc.html,pc_bureau,HP,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-all-in-one-hp-ai-24-cr2020nk-ultra-7-255u-16go-1to-ssd-noir.html,pc_bureau,HP,Premium,profil_descriptif
